replicate,k,subsample_size,ari_vs_primary_on_sample,nmi_vs_primary_on_sample,exact_label_match_fraction_after_permutation,permutation_mapping
291,4,632,0.9770327072107631,0.9678085012922164,0.9920886075949367,"{""0"": 0, ""1"": 3, ""2"": 1, ""3"": 2}"
291,5,632,0.6151302075876658,0.6747003594107697,0.7800632911392406,"{""0"": 2, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 4}"
291,6,632,0.9346497958809188,0.9148911717098513,0.9683544303797469,"{""0"": 3, ""1"": 4, ""2"": 5, ""3"": 0, ""4"": 1, ""5"": 2}"
292,2,632,0.9748038566877963,0.9446658554085566,0.9936708860759493,"{""0"": 1, ""1"": 0}"
292,3,632,0.9714947878623746,0.9485871037265403,0.990506329113924,"{""0"": 2, ""1"": 1, ""2"": 0}"
292,4,632,0.9424667160184351,0.933484281679691,0.9794303797468354,"{""0"": 0, ""1"": 3, ""2"": 1, ""3"": 2}"
292,5,632,0.7095838656593852,0.7342449295346097,0.865506329113924,"{""0"": 0, ""1"": 4, ""2"": 2, ""3"": 3, ""4"": 1}"
292,6,632,0.9376612384352746,0.9326434410563547,0.9746835443037974,"{""0"": 1, ""1"": 2, ""2"": 4, ""3"": 3, ""4"": 5, ""5"": 0}"
293,2,632,0.9685550391767858,0.9355035380650449,0.9920886075949367,"{""0"": 0, ""1"": 1}"
293,3,632,0.981245847375441,0.9628302364382022,0.9936708860759493,"{""0"": 2, ""1"": 0, ""2"": 1}"
293,4,632,0.9814929566576996,0.9726174196068459,0.9936708860759493,"{""0"": 2, ""1"": 3, ""2"": 0, ""3"": 1}"
293,5,632,0.662669169174746,0.7077349554579463,0.8370253164556962,"{""0"": 2, ""1"": 4, ""2"": 1, ""3"": 3, ""4"": 0}"
293,6,632,0.9231070388698264,0.9244699546000411,0.9699367088607594,"{""0"": 3, ""1"": 0, ""2"": 4, ""3"": 1, ""4"": 5, ""5"": 2}"
294,2,632,0.9936708857461121,0.9845650976704768,0.9984177215189873,"{""0"": 0, ""1"": 1}"
294,3,632,0.7605514281482006,0.7715828324929977,0.9240506329113924,"{""0"": 1, ""1"": 2, ""2"": 0}"
294,4,632,0.9362844254668479,0.9120799655763505,0.9762658227848101,"{""0"": 2, ""1"": 1, ""2"": 3, ""3"": 0}"
294,5,632,0.6499055755449273,0.6970444680724005,0.8243670886075949,"{""0"": 4, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 2}"
294,6,632,0.531948612029001,0.6582906614911433,0.6740506329113924,"{""0"": 5, ""1"": 2, ""2"": 0, ""3"": 4, ""4"": 1, ""5"": 3}"
295,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
295,3,632,0.9538558099080836,0.9175805732475539,0.9825949367088608,"{""0"": 0, ""1"": 1, ""2"": 2}"
295,4,632,0.9352307410451027,0.9204342549782976,0.9762658227848101,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 0}"
295,5,632,0.5257097881574747,0.6441203921203466,0.7705696202531646,"{""0"": 3, ""1"": 4, ""2"": 1, ""3"": 0, ""4"": 2}"
295,6,632,0.7219705436914875,0.7750274073511527,0.875,"{""0"": 5, ""1"": 3, ""2"": 0, ""3"": 1, ""4"": 4, ""5"": 2}"
296,2,632,0.9873612421126953,0.972171084609055,0.9968354430379747,"{""0"": 1, ""1"": 0}"
296,3,632,0.7892125367138728,0.7889148767237086,0.9335443037974683,"{""0"": 1, ""1"": 0, ""2"": 2}"
296,4,632,0.9495269823501998,0.9376212724286943,0.9825949367088608,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 2}"
296,5,632,0.8966790892131751,0.8969808057939628,0.9588607594936709,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 4, ""4"": 1}"
296,6,632,0.5162096700857091,0.6465692880574683,0.6645569620253164,"{""0"": 3, ""1"": 4, ""2"": 2, ""3"": 0, ""4"": 1, ""5"": 5}"
297,2,632,0.9936708857461121,0.9845650976704768,0.9984177215189873,"{""0"": 1, ""1"": 0}"
297,3,632,0.9867889088685551,0.9733551049648361,0.995253164556962,"{""0"": 1, ""1"": 0, ""2"": 2}"
297,4,632,0.9653638639685804,0.9534039807585377,0.9873417721518988,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2}"
297,5,632,0.6284352190418601,0.6915536916492857,0.7895569620253164,"{""0"": 2, ""1"": 1, ""2"": 4, ""3"": 0, ""4"": 3}"
297,6,632,0.690185059890021,0.7480249361656377,0.8512658227848101,"{""0"": 2, ""1"": 5, ""2"": 4, ""3"": 1, ""4"": 0, ""5"": 3}"
298,2,632,0.9936708818950358,0.9845542661058769,0.9984177215189873,"{""0"": 0, ""1"": 1}"
298,3,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0, ""2"": 2}"
298,4,632,0.9729172931375851,0.9634953134124907,0.990506329113924,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 0}"
298,5,632,0.5001844850943835,0.6123640748098211,0.7294303797468354,"{""0"": 1, ""1"": 4, ""2"": 2, ""3"": 3, ""4"": 0}"
298,6,632,0.8762883086758957,0.8711401532070603,0.9462025316455697,"{""0"": 5, ""1"": 3, ""2"": 0, ""3"": 2, ""4"": 4, ""5"": 1}"
299,2,632,0.9810728411916092,0.9612255204556784,0.995253164556962,"{""0"": 1, ""1"": 0}"
299,3,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0, ""2"": 2}"
299,4,632,0.9638385427116073,0.954998067473519,0.9873417721518988,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3}"
299,5,632,0.6369312731656843,0.6800396137448885,0.8132911392405063,"{""0"": 2, ""1"": 1, ""2"": 0, ""3"": 4, ""4"": 3}"
299,6,632,0.5077129829506417,0.6218408102154255,0.6867088607594937,"{""0"": 4, ""1"": 2, ""2"": 1, ""3"": 0, ""4"": 3, ""5"": 5}"
300,2,632,0.1603831490409923,0.25531609865648364,0.7009493670886076,"{""0"": 1, ""1"": 0}"
300,3,632,0.7811820167055576,0.7735093703897828,0.9287974683544303,"{""0"": 0, ""1"": 1, ""2"": 2}"
300,4,632,0.9169895983150991,0.8950765272464056,0.9699367088607594,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3}"
300,5,632,0.8632386991711616,0.8604377628672009,0.944620253164557,"{""0"": 0, ""1"": 3, ""2"": 1, ""3"": 2, ""4"": 4}"
300,6,632,0.5344585871417996,0.6413408418306236,0.6835443037974683,"{""0"": 2, ""1"": 0, ""2"": 4, ""3"": 5, ""4"": 3, ""5"": 1}"
301,2,632,0.9936708547947374,0.984540195442337,0.9984177215189873,"{""0"": 0, ""1"": 1}"
301,3,632,0.9362954901704388,0.8968769419288432,0.9778481012658228,"{""0"": 0, ""1"": 1, ""2"": 2}"
301,4,632,0.9337939275160989,0.9153844347850665,0.9762658227848101,"{""0"": 0, ""1"": 3, ""2"": 1, ""3"": 2}"
301,5,632,0.6921468229017514,0.7330879874704819,0.8528481012658228,"{""0"": 2, ""1"": 4, ""2"": 1, ""3"": 3, ""4"": 0}"
301,6,632,0.9060929535882046,0.9131569150413258,0.9636075949367089,"{""0"": 2, ""1"": 5, ""2"": 0, ""3"": 1, ""4"": 3, ""5"": 4}"
302,2,632,0.9936707873282496,0.9845228624743079,0.9984177215189873,"{""0"": 0, ""1"": 1}"
302,3,632,0.7949311906546458,0.7938421059520907,0.935126582278481,"{""0"": 2, ""1"": 0, ""2"": 1}"
302,4,632,0.9044970913243039,0.8873166426112696,0.9651898734177216,"{""0"": 1, ""1"": 0, ""2"": 3, ""3"": 2}"
302,5,632,0.5735952534580913,0.6688013710879939,0.7943037974683544,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 3, ""4"": 4}"
302,6,632,0.49593917570570084,0.5798035697332748,0.6550632911392406,"{""0"": 2, ""1"": 0, ""2"": 4, ""3"": 5, ""4"": 3, ""5"": 1}"
303,2,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0}"
303,3,632,0.9943236290996446,0.9896702540091303,0.9984177215189873,"{""0"": 0, ""1"": 1, ""2"": 2}"
303,4,632,0.9623220788166038,0.9575115095053188,0.9873417721518988,"{""0"": 3, ""1"": 0, ""2"": 1, ""3"": 2}"
303,5,632,0.8632730952964391,0.8633737770855422,0.9462025316455697,"{""0"": 2, ""1"": 4, ""2"": 3, ""3"": 1, ""4"": 0}"
303,6,632,0.6382189617470362,0.6911358419599326,0.7800632911392406,"{""0"": 1, ""1"": 5, ""2"": 2, ""3"": 0, ""4"": 4, ""5"": 3}"
304,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
304,3,632,0.7737495595665516,0.7775614207892354,0.9287974683544303,"{""0"": 1, ""1"": 0, ""2"": 2}"
304,4,632,0.9581076006048715,0.9452099822196073,0.9857594936708861,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3}"
304,5,632,0.6203231808961756,0.6755477750987819,0.7974683544303798,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3, ""4"": 4}"
304,6,632,0.8574301209770262,0.8650267366222664,0.9367088607594937,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 4, ""4"": 5, ""5"": 0}"
305,2,632,0.9936708779013222,0.9845510529189185,0.9984177215189873,"{""0"": 1, ""1"": 0}"
305,3,632,0.9862237201790734,0.9729272403576081,0.995253164556962,"{""0"": 1, ""1"": 2, ""2"": 0}"
305,4,632,0.9343030645016609,0.9118574235384839,0.9762658227848101,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 1}"
305,5,632,0.6428470004109245,0.693925147012442,0.810126582278481,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 0, ""4"": 4}"
305,6,632,0.9206200320292943,0.9043443174369064,0.9620253164556962,"{""0"": 2, ""1"": 5, ""2"": 3, ""3"": 1, ""4"": 0, ""5"": 4}"
306,2,632,0.9936708424670813,0.9845361690679575,0.9984177215189873,"{""0"": 1, ""1"": 0}"
306,3,632,0.988835893799796,0.9769601941575138,0.995253164556962,"{""0"": 1, ""1"": 2, ""2"": 0}"
306,4,632,0.9628315703582757,0.9580344088741191,0.9873417721518988,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 1}"
306,5,632,0.7675806086380241,0.7930981163831815,0.8955696202531646,"{""0"": 0, ""1"": 4, ""2"": 2, ""3"": 3, ""4"": 1}"
306,6,632,0.8206305658423307,0.8275604222574966,0.9145569620253164,"{""0"": 0, ""1"": 5, ""2"": 3, ""3"": 1, ""4"": 2, ""5"": 4}"
307,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
307,3,632,0.9812249833188159,0.9653432535486266,0.9936708860759493,"{""0"": 0, ""1"": 1, ""2"": 2}"
307,4,632,0.9637700354676808,0.9519173415381303,0.9873417721518988,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 0}"
307,5,632,0.8525769309854652,0.8527988321655994,0.939873417721519,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 4, ""4"": 0}"
307,6,632,0.9241607227717389,0.91222652148509,0.9651898734177216,"{""0"": 2, ""1"": 3, ""2"": 5, ""3"": 1, ""4"": 0, ""5"": 4}"
308,2,632,0.9873618279998477,0.9722811651523068,0.9968354430379747,"{""0"": 0, ""1"": 1}"
308,3,632,1.0,1.0,1.0,"{""0"": 2, ""1"": 1, ""2"": 0}"
308,4,632,0.986457042407853,0.9801853165591515,0.995253164556962,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 1}"
308,5,632,0.6313695627111999,0.6913210110619751,0.7990506329113924,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 3, ""4"": 4}"
308,6,632,0.4566844254038772,0.5767137648668078,0.625,"{""0"": 0, ""1"": 3, ""2"": 5, ""3"": 1, ""4"": 2, ""5"": 4}"
309,2,632,0.9873613368451924,0.9721813191904637,0.9968354430379747,"{""0"": 1, ""1"": 0}"
309,3,632,0.8122594054207758,0.8050644019689301,0.9414556962025317,"{""0"": 1, ""1"": 0, ""2"": 2}"
309,4,632,0.8839859370526709,0.884167611334457,0.9588607594936709,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 1}"
309,5,632,0.7563739974472694,0.7770538525333939,0.9003164556962026,"{""0"": 4, ""1"": 3, ""2"": 0, ""3"": 2, ""4"": 1}"
309,6,632,0.5663698254404453,0.6527670337653445,0.7056962025316456,"{""0"": 2, ""1"": 1, ""2"": 5, ""3"": 0, ""4"": 3, ""5"": 4}"
310,2,632,0.9936708646186224,0.9845440179495617,0.9984177215189873,"{""0"": 1, ""1"": 0}"
310,3,632,0.9587247584361419,0.9363939041799015,0.9873417721518988,"{""0"": 1, ""1"": 2, ""2"": 0}"
310,4,632,0.9687756701688999,0.9559845625505695,0.9889240506329114,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 0}"
310,5,632,0.9730945826276431,0.9664871247491197,0.9889240506329114,"{""0"": 4, ""1"": 0, ""2"": 3, ""3"": 1, ""4"": 2}"
310,6,632,0.7158679830629557,0.7705633590453527,0.870253164556962,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 4, ""4"": 5, ""5"": 2}"
311,2,632,0.9936708847094802,0.9845673016559948,0.9984177215189873,"{""0"": 1, ""1"": 0}"
311,3,632,0.9923587589613856,0.9833553586385149,0.9968354430379747,"{""0"": 2, ""1"": 1, ""2"": 0}"
311,4,632,0.9527831234194774,0.9358437918551475,0.9825949367088608,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 0}"
311,5,632,0.9109115567925654,0.8972571892439221,0.9651898734177216,"{""0"": 1, ""1"": 4, ""2"": 2, ""3"": 3, ""4"": 0}"
311,6,632,0.7455541011957711,0.7862392091072785,0.8876582278481012,"{""0"": 1, ""1"": 3, ""2"": 4, ""3"": 0, ""4"": 5, ""5"": 2}"
312,2,632,0.974801735712147,0.9506312732728476,0.9936708860759493,"{""0"": 0, ""1"": 1}"
312,3,632,0.9368943536925709,0.914666249136296,0.9810126582278481,"{""0"": 0, ""1"": 2, ""2"": 1}"
312,4,632,0.8518746011675484,0.86260650130329,0.9462025316455697,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3}"
312,5,632,0.5807445467228096,0.6776963181248166,0.805379746835443,"{""0"": 4, ""1"": 3, ""2"": 0, ""3"": 1, ""4"": 2}"
312,6,632,0.503453751205869,0.6056471984497516,0.6613924050632911,"{""0"": 1, ""1"": 4, ""2"": 5, ""3"": 3, ""4"": 0, ""5"": 2}"
313,2,632,0.15491609604438292,0.22361922282592328,0.6977848101265823,"{""0"": 1, ""1"": 0}"
313,3,632,0.970886933083751,0.9514591537976835,0.990506329113924,"{""0"": 1, ""1"": 0, ""2"": 2}"
313,4,632,0.9638398280012413,0.9520125356588496,0.9873417721518988,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 0}"
313,5,632,0.9397217110225038,0.922354888005602,0.9762658227848101,"{""0"": 4, ""1"": 0, ""2"": 2, ""3"": 3, ""4"": 1}"
313,6,632,0.6796386968140383,0.7423730645062715,0.819620253164557,"{""0"": 5, ""1"": 1, ""2"": 3, ""3"": 2, ""4"": 0, ""5"": 4}"
314,2,632,0.16695348173596886,0.24314416811071962,0.7056962025316456,"{""0"": 1, ""1"": 0}"
314,3,632,0.76954235728942,0.7754250904800608,0.9272151898734177,"{""0"": 1, ""1"": 0, ""2"": 2}"
314,4,632,0.9402592112155568,0.9282159992022057,0.9794303797468354,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 1}"
314,5,632,0.6481213450316509,0.6965209232846228,0.8180379746835443,"{""0"": 0, ""1"": 3, ""2"": 2, ""3"": 1, ""4"": 4}"
314,6,632,0.8751474816467235,0.8734711847923913,0.9414556962025317,"{""0"": 0, ""1"": 3, ""2"": 5, ""3"": 4, ""4"": 2, ""5"": 1}"
315,2,632,0.1553213347320463,0.22802318111774894,0.6977848101265823,"{""0"": 0, ""1"": 1}"
315,3,632,0.7996329453283125,0.7904402133454345,0.9367088607594937,"{""0"": 1, ""1"": 2, ""2"": 0}"
315,4,632,0.9298243306195239,0.911297792324188,0.9746835443037974,"{""0"": 2, ""1"": 0, ""2"": 1, ""3"": 3}"
315,5,632,0.6648386648104403,0.7187588642099115,0.8354430379746836,"{""0"": 2, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 4}"
315,6,632,0.5356342720884677,0.6442780979359968,0.6882911392405063,"{""0"": 4, ""1"": 5, ""2"": 1, ""3"": 0, ""4"": 3, ""5"": 2}"
316,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
316,3,632,0.985040967193522,0.9711774847209472,0.9936708860759493,"{""0"": 1, ""1"": 2, ""2"": 0}"
316,4,632,0.9722712774031521,0.9663384258485003,0.990506329113924,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3}"
316,5,632,0.8074275542177379,0.8241940102806528,0.9193037974683544,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 4, ""4"": 0}"
316,6,632,0.4869855106428302,0.6167938641269463,0.6518987341772152,"{""0"": 4, ""1"": 3, ""2"": 2, ""3"": 5, ""4"": 1, ""5"": 0}"
317,2,632,0.9748039140855685,0.9509181083647031,0.9936708860759493,"{""0"": 0, ""1"": 1}"
317,3,632,1.0,1.0,1.0,"{""0"": 2, ""1"": 1, ""2"": 0}"
317,4,632,0.983053028531167,0.9734688208428848,0.9936708860759493,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 2}"
317,5,632,0.48166663671865806,0.5998807502954112,0.7215189873417721,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 4, ""4"": 2}"
317,6,632,0.8994180663669973,0.8801501489373925,0.9541139240506329,"{""0"": 5, ""1"": 4, ""2"": 1, ""3"": 0, ""4"": 2, ""5"": 3}"
318,2,632,0.15937014484769738,0.22338095044531406,0.7009493670886076,"{""0"": 1, ""1"": 0}"
318,3,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 2, ""2"": 0}"
318,4,632,0.9868726046242685,0.9802912378601198,0.995253164556962,"{""0"": 2, ""1"": 1, ""2"": 0, ""3"": 3}"
